id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,terraformingState,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,starId
f1c5d091a6,V374 Pegasi B 7,Icy body,151586,1.045394616417513,2.875925,10578.721,35,0.5589516253441894,Helium,null,5590.396691803588,4.001646418670383,0.010146,-0.000647,268.205973,0.7176488847337963,false,0.442085,2020-08-24 22:58:07,9f55788e04
7828c30010,V374 Pegasi B 8,Icy body,154630,1.2689811541610383,4.507954,12021.168,29,0.8325195842585739,Helium,null,9662.233362043404,5.763177120335176,0.009781,-0.712699,14.255168,1.406239492349537,false,-0.048876,2020-08-24 22:58:07,9f55788e04
03a57fe8d2,Ross 860 A 1,High metal content world,15,0.308800372216262,0.032936,2082.9605,481,null,No atmosphere,null,3.8065517114236114,0.02990109683780078,0.001271,-0.014683,71.362605,3.8065674527777777,true,0.263087,2020-08-18 18:30:39,f30c1e1e0d
cb38347310,Ross 860 A 2,High metal content world,20,0.37485401225388165,0.05697,2486.43175,413,null,No atmosphere,null,6.10866107875,0.04098547578890239,0.000366,-0.050931,238.341292,6.108686389490741,false,0.013326,2020-08-18 18:30:39,f30c1e1e0d
c94dd50135,Ross 860 A 3,High metal content world,26,0.3474341473661454,0.045998,2320.69325,366,null,No atmosphere,null,8.937671918564815,0.05282208642289586,0.000084,0.066967,305.183248,8.93770943954861,true,0.034049,2020-08-18 18:30:39,f30c1e1e0d
e51631de23,Ross 860 A 4,Earth-like world,50,0.45784289617050805,0.097998,2950.76675,316,1.2503241426104121,Suitable for water-based life,Terraformed,23.240591916770835,0.09988435937180756,0.000259,0.190849,280.656021,-23.24069194337963,false,-2.759257,2020-09-07 00:19:29,f30c1e1e0d
4b33769fd5,Ross 860 A 5,Earth-like world,65,0.40096420143003864,0.068798,2641.91975,271,2.3003639279546015,Suitable for water-based life,Terraformed,34.546572715046295,0.13009761089445773,0.000251,-0.035103,254.033095,34.546721599421296,true,0.412467,2020-09-07 00:22:13,f30c1e1e0d
3d2982bba5,Ross 860 A 6,High metal content world,121,0.5746111821661839,0.18524,3621.303,278,0.4529434215445349,Carbon dioxide,null,87.6137448681713,0.24194358549269782,0.001592,-0.616875,166.701258,87.61410705708333,false,0.501392,2020-09-07 00:26:00,f30c1e1e0d
387bfbbb6f,Ross 860 AB 1,Icy body,3184,0.5112050854441256,0.498658,6299.2425,29,0.0049596969158647915,Thin Neon,null,9646.869437010184,6.093084679762224,0.013484,-2.336404,262.78953,1.2141549602546295,false,-0.288855,2020-08-18 18:30:39,f30c1e1e0d
68e425762d,Ross 860 AB 2,Icy body,4140,0.4939837150438616,0.455908,6127.267,25,0.004906552509252406,Thin Neon,null,14452.759728387733,7.977745030484582,0.002512,0.384547,30.705962,0.9725256216782407,false,0.4565,2020-08-18 18:30:39,f30c1e1e0d
bb7e160a95,WISE 0350-5658 1,Icy body,108,0.3366815527948258,0.160852,4408.472,20,0.000012985788304959289,No atmosphere,Not terraformable,265.15734002546293,0.21755153153960632,0.01,0.746633,13.427431,265.17421213710645,false,-1.506843,2020-09-08 08:08:09,93029dbd97
59cb3f1645,WISE 0350-5658 2,Icy body,2526,0.2872063609770241,0.102579,3811.6825,20,0.000009360375030841352,No atmosphere,Not terraformable,762.2320480920602,0.004014313781263734,0.043268,-9.942358,320.938035,1.6952839657407408,false,-2.675627,2020-09-08 08:08:33,93029dbd97
1196f263d9,WISE 0350-5658 3,Icy body,2526,0.21803552700939946,0.048284,3001.3905,20,null,No atmosphere,Not terraformable,762.2320480920602,0.008528339617419434,0.043268,-9.942358,140.93804,1.9931410630555557,false,-0.119522,2020-09-08 08:08:27,93029dbd97
7422b80281,WISE 0350-5658 4,Icy body,3831,0.21114774353766336,0.044085,2914.3165,20,null,No atmosphere,Not terraformable,2838.869337682407,0.011725442404930567,0.07107,-5.967434,201.270819,1.771709659675926,false,-0.052328,2020-09-08 08:09:33,93029dbd97
9267b2b839,WISE 0350-5658 5,Icy body,3831,0.2033922074490512,0.03964,2815.68575,20,null,No atmosphere,Not terraformable,2838.869337682407,0.013040309303120983,0.07107,-5.967434,21.270824,0.44964811524305554,false,-0.0252,2020-09-08 08:26:46,93029dbd97
6286b76747,WISE 0350-5658 6,Icy body,4984,0.2928972067530097,0.110416,3916.002,20,0.000009888536886257094,No atmosphere,Not terraformable,82499.79052278704,9.989142357898547,0.000884,-0.215563,295.285481,1.473661765300926,false,0.249602,2020-09-08 08:55:55,93029dbd97
4a727628ef,WISE 0350-5658 7,Icy body,7021,0.3033056521893072,0.121617,4038.69825,20,0.000010603868739205527,No atmosphere,Not terraformable,133880.84178721067,13.794477766108338,0.022183,-1.626063,281.22471,1.05931463625,false,0.278219,2020-09-08 09:01:19,93029dbd97
638970c9d9,Camp Mitterand,Rocky body,107,0.18774414180895516,0.0096,1442.238,554,null,No atmosphere,null,31.9999994503125,0.21500015745137208,null,7.2,163.469496,39.7294049212963,true,-0.444304,2020-09-06 22:40:06,0f448c0f22
837dd211bd,Suzuki Reward,Rocky body,196,0.5895809865097121,0.24,4069.28775,410,null,No atmosphere,null,79.99999931564814,0.39200027108124474,null,353.799984,309.700977,97.81005880189814,false,0.159233,2020-09-06 22:40:06,0f448c0f22
d0f6e954c3,Reagan's Legacy,Earth-like world,689,1.0856384380340953,1.01,6151.8055,318,6.7487521588946455,Thick Suitable for water-based life,Terraformed,205.99999913462963,1.3800009602117953,null,2.8,197.927366,1.547712525173611,false,0.470025,2020-09-07 21:02:52,0f448c0f22
6d0ad0a372,Delta Pavonis 4,Class II gas giant,1206,2.4280630483501033,36.749779,24813.15,164,null,No atmosphere,null,548.9999980286342,2.417001791302301,null,1.2,351.408954,1.5482791745486113,false,-0.128778,2020-09-06 22:40:06,0f448c0f22
82b85b4474,Delta Pavonis 5,Class I gas giant,13628,1.7006616507153864,19.256752,21461.846,48,null,No atmosphere,null,60809.37192395833,28.556657486981866,0.163206,97.764562,291.788297,1.1100972424421296,false,0.290431,2020-09-06 22:40:06,0f448c0f22
e0529e26cb,Rigga A 1,Class I gas giant,1752,2.2469991262822178,239.902023,65902.216,59,null,No atmosphere,Not terraformable,2950.4017697439817,3.520682124165488,0.006399,-27.066305,328.293087,1.9724962927546295,false,-0.137063,2020-09-04 16:23:30,d653710321
5c6b160ed6,Rhatigan,High metal content world,95,1.6385515587552741,2.697441,8183.337,498,null,No atmosphere,null,18.31499997664352,0.19000013145240577,null,12.585736,162.279475,31.841827098067128,true,-0.16017,2020-08-30 07:32:39,5f3dae0f10
c04f1c0b3c,Ifreds Harbour,High metal content world,102,1.5472067841336423,2.363512,7882.9585,481,null,No atmosphere,null,40.11399837003472,0.2036281465353036,null,89.999999,16.984751,35.32839299875,false,0.304323,2020-08-30 08:04:12,5f3dae0f10
ceaed97ddb,Teekay 100705,High metal content world,175,2.10272940306608,4.701871,9537.36,1335,632.2342955835184,Hot thick Carbon dioxide,null,90.30899791805555,0.34978125801771187,null,89.999999,334.786322,79.53567896586804,false,-0.03841,2020-08-29 15:27:08,5f3dae0f10
99de9f02d3,LHS 3549 A 1,High metal content world,10,0.29974618824826854,0.029946,2015.937625,594,null,No atmosphere,null,1.9110179747685183,0.01974719509537645,0.00003,0.001337,137.602316,1.911019161898148,true,-1.43944,2020-08-31 11:31:35,b88ca7c210
228d106852,LHS 3549 A 2,High metal content world,12,0.2662287658944073,0.021527,1813.630375,536,null,No atmosphere,null,2.7070246912847225,0.02490713585813491,0.003431,-0.008789,186.978877,2.7070265092824073,true,-0.043791,2020-08-31 11:31:35,b88ca7c210
0403902837,LHS 3549 A 3,High metal content world,18,0.2606433399062594,0.020257,1778.069625,458,null,No atmosphere,null,4.679248012881945,0.03587398680155145,0.001112,0.199711,191.079808,4.679251215995371,true,-0.095746,2020-08-31 11:31:35,b88ca7c210
56dac528d8,LHS 3549 B 1,High metal content world,299,0.2692769502782386,0.022241,1832.998375,515,null,No atmosphere,null,1.6632090426157407,0.015159059470544321,0.000069,-0.954069,178.584086,1.6257951886458333,false,-0.152677,2020-08-31 11:31:35,a357f7fe8e
920fb1246b,LHS 3549 B 2,High metal content world,312,0.24030014209428183,0.015866,1638.857625,402,null,No atmosphere,null,4.189224637766204,0.028062744297520942,0.000238,0.084584,263.884441,4.140863607025463,false,0.689343,2020-08-31 11:31:35,a357f7fe8e
341583bedd,LHS 3549 B 3,High metal content world,325,0.2652089942416181,0.020994,1794.477375,352,null,No atmosphere,null,7.1008784213541665,0.03989474945093052,0.002457,-0.03502,326.409082,-7.045931140219908,false,2.487289,2020-08-31 11:31:35,a357f7fe8e
368f8d64cc,LHS 3549 B 4,High metal content world,327,0.2205519462110835,0.012519,1519.546125,314,null,No atmosphere,null,11.382635337881945,0.05464321233816131,0.163366,-134.400614,239.844934,11.307973523506945,false,-0.412011,2020-08-31 11:31:35,a357f7fe8e
e19768650e,LHS 3549 B 5,High metal content world,277,0.21353861646541183,0.011402,1473.794125,287,null,No atmosphere,null,16.904034548333332,0.07112701983143266,0.103292,-1.474795,291.142175,16.83111598122685,true,0.122191,2020-08-31 11:31:35,a357f7fe8e
6289024f8f,LHS 3549 C 1,High metal content world,16584,0.5723675011415558,0.182985,3606.24125,295,0.44412487663459166,Sulphur dioxide,null,2.107292827627315,0.01556597772556331,0.000348,-0.001617,44.244463,2.1073600971064814,false,-0.11544,2020-08-31 11:31:35,bab57b62a5
7771ccfa20,LHS 3549 C 2,High metal content world,16598,0.4997802298522886,0.142761,3408.78625,225,0.22859463669380706,Argon-rich,null,5.148341465324074,0.02823610065882375,0.000028,0.026292,161.248168,5.148505931053241,false,-0.300415,2020-08-31 11:31:35,bab57b62a5
f90b881cf0,LHS 3549 C 3,Icy body,16561,0.5561067357501679,0.620789,6738.7205,178,1148.990515667407,Thick Argon-rich,null,21.882183435891204,0.07408897456567876,0.000259,-0.002327,110.10993,21.882882221469906,true,0.092128,2020-08-31 11:31:35,bab57b62a5
6ab8a36d44,LHS 3549 C 4,Icy body,16615,0.39237955286896253,0.247231,5062.707,110,6.114512089810018,Thick Nitrogen,null,39.39537262474537,0.10964529277583494,0.001684,0.006051,84.648583,39.39663548996528,false,-0.457616,2020-08-31 11:31:35,bab57b62a5
1f33c8afbf,LHS 3549 C 5,Icy body,16521,0.44232502300834936,0.340694,5597.5245,101,7.847294596595114,Thick Argon-rich,null,53.63827709246528,0.13469237763039899,0.001569,0.069157,128.534407,53.6399868299537,true,0.340293,2020-08-31 11:31:35,bab57b62a5
dffda8df17,LHS 3549 C 6,Icy body,16596,0.6188946425068155,0.809392,7293.8295,252,1559.6555243029854,Thick Methane-rich,null,85.77257463777778,0.18418691448463914,0.000493,-0.24052,351.857489,85.7753154906713,false,-0.978287,2020-08-31 11:31:35,bab57b62a5
68e9d5e49e,Ross 318 1,Class I gas giant,901,1.8293895768570365,214.638046,69085.16,73,null,No atmosphere,Not terraformable,1581.6691986940973,1.8060945733137364,0.000254,0.017085,148.1368,1.6258781890046294,false,0.412381,2020-09-04 17:19:56,c3046964c5
ef99f11f97,Ross 318 2,Class I gas giant,1169,1.8729537181911267,220.398239,69187.088,68,null,No atmosphere,Not terraformable,2337.749495550463,2.343484551351973,0.000142,0.11791,107.935048,1.4852432840162038,false,-0.402649,2020-09-04 17:21:03,c3046964c5
7a93bbe024,Ross 318 3,Class I gas giant,1537,0.892052107375912,57.094074,51025.224,42,null,No atmosphere,Not terraformable,442.4508592044907,0.007498850751883062,0.14992,-4.903721,23.590729,0.915251753773148,false,1.512965,2020-09-04 17:20:31,c3046964c5
db28eef323,Ross 318 4,Class I gas giant,1528,0.7131291253825728,7.352302,20479.158,38,null,No atmosphere,Not terraformable,442.4508592044907,0.058237306436425766,0.14992,-4.903721,203.590713,2.137040224976852,false,0.069172,2020-09-04 17:20:25,c3046964c5
b1da7c62cf,LP 404-33 A 1,Rocky Ice world,917,0.8181948560966273,1.142606,7537.102,45,0.21399567064396743,Neon-rich,Not terraformable,181.97718869756943,0.002666759804367924,0.104861,2.040767,305.381528,5.453381438611111,false,-1.197202,2020-09-03 10:31:25,06b0f5bec1
6ab3e9f0fd,LP 404-33 A 2,Rocky Ice world,913,0.5311613624934316,0.391147,5473.1995,44,0.002286602990377498,Thin Neon,Not terraformable,181.97718869756943,0.007790065022932176,0.104861,2.040767,125.381533,632.5103231173148,false,0.501152,2020-09-03 10:31:30,06b0f5bec1
4c913f44bc,LP 404-33 A 3,Rocky Ice world,1336,0.5954118113552993,0.527271,6001.955,37,0.0032275727905255367,Thin Neon,Not terraformable,3252.405259344329,2.678117559371318,0.000541,-0.270198,152.999485,1.3825521731134258,false,0.055196,2020-09-03 10:31:16,06b0f5bec1
730576822a,LP 404-33 A 4,Icy body,3007,0.5501446380878449,0.602627,6675.2935,25,0.14330886264988896,Neon-rich,Not terraformable,10988.927894720371,6.030176739475076,0.000751,-2.941097,207.651674,1.0010918440277778,false,0.310735,2020-09-03 10:31:04,06b0f5bec1
e38f820113,LP 404-33 A 5,Icy body,4140,0.683903274497678,1.047908,7894.9385,21,0.2160558536886257,Helium,Not terraformable,319.3615487328241,0.007150802882168295,0.131288,-3.066683,163.558374,2.3364188936458334,false,0.462932,2020-09-03 10:31:45,06b0f5bec1
7a61e5a6c2,LP 404-33 A 6,Icy body,4144,0.6213430536718301,0.822995,7340.3605,21,0.1783362054379472,Helium,Not terraformable,319.3615487328241,0.009105017584097874,0.131288,-3.066683,343.558368,0.6191894928703704,false,-0.498367,2020-09-03 10:31:42,06b0f5bec1
99cad9fea8,LP 404-33 A 7,Icy body,5628,0.7601948943990284,1.361721,8536.23,20,0.2904248396249692,Helium,Not terraformable,28149.3517535706,11.289432206806804,0.001699,8.917834,25.148757,0.6523743159837962,false,-0.202683,2020-09-03 10:30:57,06b0f5bec1
d24abf96eb,LHS 3405 A 1,Gas giant with water-based life,20503,7.216468865608351,899.411316,71203.496,248,null,No atmosphere,Not terraformable,593.0054173977315,0.9283561535780602,0.008588,9.924292,292.023792,1.5942031489699073,false,0.146761,2020-09-06 14:18:59,3c0c949f8d
a82230c3cc,Ross 775 A 1,High metal content world,5,0.1960388795007274,0.008855,1355.5255,679,null,No atmosphere,null,0.8644157675694445,0.012102118442388366,0.105934,153.640539,66.920865,-0.8644158850462964,false,-2.021411,2020-09-08 13:03:44,91e880f2ac
df126c05ba,Ross 775 ABCD 1,Class III gas giant,1873,20.77339125071869,2551.229004,70681.464,596,null,No atmosphere,null,2194.5528548072916,3.2705840490115348,0.000062,-0.026667,15.784485,1.2054358729166665,false,-2.898433,2020-09-08 13:03:44,91e880f2ac
7cd13d199b,Ross 775 ABCD 2,Class II gas giant,2226,7.510878280238375,1071.625488,76183.456,225,null,No atmosphere,null,263.86290512702544,0.015817010483380495,0.129207,-7.784642,103.594654,1.0186856911226851,false,0.387595,2020-09-08 13:03:44,91e880f2ac
12fcdb9988,Ross 775 ABCD 3,Class I gas giant,2201,1.5050387166822314,156.119843,64959.06,64,null,No atmosphere,null,263.86290512702544,0.10856569226534452,0.129207,-7.784642,283.594649,282.43079385015045,true,0.320595,2020-09-08 13:03:44,91e880f2ac
188a756e4d,Ross 775 ABCD 4,Class I gas giant,2931,1.5711352708447395,145.927017,61467.504,51,null,No atmosphere,null,6053.77410021088,6.432978310828323,0.001399,9.915494,113.569892,1.5884639802083333,false,-0.550933,2020-09-08 13:03:44,91e880f2ac
bdd91611af,Ross 775 CD 1,High metal content world,504,0.19536629621948085,0.008814,1354.709625,612,null,No atmosphere,null,1.8859359401273148,0.024315114656590496,0.000126,-0.035371,356.64902,1.8860278377314814,true,-1.184755,2020-09-08 13:03:44,1c44fcede6
67499ebf12,Ross 775 CD 2,High metal content world,518,0.15517727463608166,0.004519,1088.40775,535,null,No atmosphere,null,2.940780793622685,0.03269641716445567,0.000219,0.000504,17.076904,2.940923914016204,true,-0.457009,2020-09-08 13:03:44,1c44fcede6
07c0b5b2c5,Ross 775 CD 3,High metal content world,533,0.1433519135244605,0.003581,1008.056625,465,null,No atmosphere,null,4.7057504179282414,0.04473124235973902,0.003162,0.00723,211.128582,4.7059795552199075,false,0.281709,2020-09-08 13:03:44,1c44fcede6
afe2bd0766,Ross 775 CD 4,High metal content world,538,0.17772705256923818,0.006633,1232.147625,426,null,No atmosphere,null,6.359422165486111,0.054676847207956285,0.000033,-1.177809,252.258048,-6.359732068969908,false,2.576691,2020-09-08 13:03:44,1c44fcede6
37e0f79133,Ross 775 CD 5,Icy body,562,1.9364747069730794,17.439587,19140.21,287,null,No atmosphere,null,24.451740362025465,0.13419352826142866,0.097968,-112.904888,184.15664,24.452929309513888,true,-0.508804,2020-09-08 13:03:44,1c44fcede6
72eeaf56f4,Ayer,Rocky body,490,0.7359938961632458,0.432,4886.403,107,null,No atmosphere,null,563.4024601291783,0.9760007048600325,0.035335,1.640159,357.037023,1.4290862266898148,false,-0.180467,2020-09-05 12:02:11,4c7df53f20
2e63511ec7,Acihaut 2,Icy body,810,0.652387937042044,0.922372,7583.7605,75,0.7577326980014804,Argon-rich,null,1208.1600035782408,1.623007854312461,0.000067,-0.025486,17.701641,1.0219517469328703,false,0.298299,2020-09-05 12:02:11,4c7df53f20
4acf680778,Acihaut 3,Icy body,1128,0.6840827130170447,1.038997,7860.268,92,1841.4571724648408,Thick Nitrogen,null,1987.5425431462963,2.261770838914153,0.000591,-0.033993,181.082785,1.7238671490625,false,0.037459,2020-09-05 12:02:11,4c7df53f20
bf94b3697f,Acihaut 4,Icy body,1582,1.2949869439575485,4.675703,12119.237,54,0.8612888601036269,Helium,null,3297.7817787064814,3.1699490987015766,0.002509,0.094351,321.643969,1.0993378917361112,false,0.095311,2020-09-05 12:02:11,4c7df53f20
9cf312d8a6,Acihaut 5,Icy body,2690,0.8401816725366517,1.721469,9129.511,40,0.3319916959684185,Neon-rich,null,7331.769775461227,5.3997898407052665,0.005887,0.556778,178.967598,1.052174576284722,false,0.293983,2020-09-05 12:02:11,4c7df53f20
67158c98f3,Acihaut 6,Icy body,3703,0.9920993580476979,2.523415,10171.881,34,0.4998201563681224,Helium,null,12085.050068519675,7.534769436429553,0.015125,0.053517,258.933469,0.857152554236111,false,-0.276545,2020-09-05 12:02:11,4c7df53f20
d0d7798455,Acihaut 7,Icy body,5293,0.8381667866387702,1.711527,9114.045,29,0.35864344312854674,Helium,null,20195.45546284375,10.610603334068042,0.002275,-0.193999,328.641099,0.4664569357407407,false,0.364017,2020-09-05 12:02:11,4c7df53f20
cdb589c225,Anlave 1,Metal-rich body,8,0.9705987026953047,0.231428,3114.38725,1618,null,No atmosphere,null,0.7804433159837962,0.015776514606952893,null,0.000357,115.429009,0.7824700198379629,false,0.120531,2020-09-03 04:15:21,3a937321dc
1898d32c8b,Anlave 2,High metal content world,23,1.2246307210429237,1.296013,6561.2505,937,null,No atmosphere,null,4.008714868518519,0.0469663654792013,0.000005,0.001264,177.979816,4.019124930358797,true,-0.237862,2020-09-03 04:15:21,3a937321dc
69a36fe296,Jennings's Legacy,Rocky body,41,0.18361955235593547,0.009,1412.03775,709,null,No atmosphere,null,8.9999999575,0.08200005786447334,null,349.70001,324.653549,9.271976943344908,false,-0.349838,2020-09-03 04:15:21,3a937321dc
c147b9815c,Anlave 4,High metal content world,73,2.418309921096056,6.07194,10106.302,530,null,No atmosphere,null,22.14948612230324,0.1467886869278013,0.000009,-0.002089,33.859358,22.207004252106483,false,-0.187025,2020-09-03 04:15:21,3a937321dc
d3ba3bf0e3,Anderton's Mine,Rocky body,281,0.27220389528159167,0.028,2045.5795,270,null,No atmosphere,null,63.99999959049769,0.5630004264426205,null,0.2,21.364757,2.190350199108796,false,0.450299,2020-09-03 04:15:21,3a937321dc
6a6ee896d0,Jordan's Rock,Rocky body,292,0.18774414180895516,0.0096,1442.238,265,null,No atmosphere,null,174.9999959159838,0.5850003995973454,null,0.5,318.886738,1.7797237436689817,false,0.04801,2020-09-03 04:15:21,3a937321dc
346609fbc0,Anderton,Earth-like world,464,1.2549776666171504,1.44,6831.9985,289,4.168095546508759,Suitable for water-based life,Terraformed,468.999995953507,0.9300006436346289,null,2.4,88.452978,0.9577549464351851,false,0.309776,2020-09-03 04:15:21,3a937321dc
