id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,planetId
4c895d74be,G 181-6 A 1 a,Icy body,606,0.09370291036199734,0.005431,1535.493125,115,null,No atmosphere,1.1702609007060185,0.0018745557055891305,0.00416,0.00863,349.652048,1.0868632676273149,true,-0.08218,2020-08-10 14:27:18,363d3adea2
8e1eea917b,G 181-6 A 3 a,Icy body,812,0.10210551046368337,0.007185,1691.894625,101,null,No atmosphere,1.7857882711574076,0.0024736295597695968,0.000601,0.230337,90.614091,1.7859098906712962,true,-0.079461,2020-08-30 01:51:08,ade0438a67
0729dd5dcb,G 181-6 A 3 b,Icy body,812,0.10498632156055647,0.007794,1737.79425,99,null,No atmosphere,6.019008725324074,0.005560723755836185,0.000065,0.166458,266.958227,6.019418148587963,true,-0.267376,2020-08-10 14:27:18,ade0438a67
446f990480,G 181-6 A 3 c,Icy body,809,0.07042920300277912,0.002417,1181.534625,98,null,No atmosphere,19.34547667150463,0.012110655255866553,0.006365,-0.053067,25.006197,19.34679420847222,true,0.217083,2020-08-10 14:27:18,ade0438a67
ce81c54b6b,G 181-6 A 3 d,Icy body,808,0.06781101161592279,0.002161,1138.575375,98,null,No atmosphere,29.16713900587963,0.01592369794121341,0.000303,-0.019664,297.961221,29.169121239479168,false,0.250274,2020-08-10 14:27:18,ade0438a67
6ec3176d31,G 181-6 A 3 e,Icy body,814,0.09302054608505342,0.005443,1542.816375,97,null,No atmosphere,48.85354734681713,0.022458396771379983,0.0027,0.11261,244.488759,48.856873257349534,false,0.491383,2020-08-10 14:27:18,ade0438a67
14d4c19883,G 181-6 A 4 a,Icy body,1044,0.06679430923253525,0.002051,1117.628875,92,null,No atmosphere,3.5033007324884258,0.004067305216216022,0.000257,0.007282,222.047865,-3.503419582592593,false,1.845514,2020-08-10 14:27:18,ee77b24d52
7b5009cfd9,G 181-6 A 4 b,Icy body,1045,0.07137234557253394,0.002513,1196.784,91,null,No atmosphere,5.597184170729166,0.005558635770629655,0.00029,0.016172,265.288523,5.597374903043982,false,-0.457883,2020-08-10 14:27:18,ee77b24d52
873ccf38df,G 181-6 A 4 c,Icy body,1041,0.06102447323838465,0.001583,1027.2424375,89,null,No atmosphere,16.41006036489583,0.011386631792924979,0.000244,-0.003164,272.668924,16.410618315069446,false,-0.449455,2020-08-10 14:27:18,ee77b24d52
e7ab3e087e,G 181-6 A 4 d,Icy body,1045,0.07913614950005797,0.003406,1323.181375,89,null,No atmosphere,26.07408842003472,0.015504625903017615,0.005524,0.017445,15.508347,26.074973791087963,false,-0.520622,2020-08-10 14:27:18,ee77b24d52
4bcccc0317,G 181-6 A 4 e,Icy body,1048,0.07480916734949171,0.002886,1252.723625,88,null,No atmosphere,61.28960737475694,0.027410252207557655,0.002934,-0.140886,114.708509,61.29169158129629,false,0.315543,2020-08-10 14:27:18,ee77b24d52
99b1cb64ac,G 181-6 A 5 c,Icy body,1518,0.10617599536171385,0.008053,1756.50825,79,null,No atmosphere,9.31317676548611,0.00846394337259307,0.001713,-0.004239,61.286447,9.313631182291667,false,-0.345871,2020-08-10 14:27:18,b0b2e96323
ba90d54ae9,G 181-6 A 5 d,Icy body,1521,0.07794190159441908,0.003257,1303.79075,77,null,No atmosphere,45.737462049282406,0.024454319779654458,0.007186,0.086074,250.884767,45.73969188525463,false,-0.499075,2020-08-10 14:27:18,b0b2e96323
f553b45a4e,G 181-6 A 5 e,Icy body,1520,0.08914289800018232,0.004831,1484.771625,77,null,No atmosphere,72.5736206880324,0.03326800196924126,0.004701,-0.021805,105.105434,72.57716359015046,false,-0.092387,2020-08-10 14:27:18,b0b2e96323
01d931f426,G 181-6 A 6 a,Icy body,2013,0.0320540416622512,0.000235,546.106125,122,0.6395988696669134,Methane,6.117559969421297,0.0022202956952334482,0.000641,-0.000072,8.388131,6.117951796956018,false,-0.417817,2020-08-10 14:27:18,346514abc9
2268e04801,G 181-6 A 6 b,Icy body,2008,0.02569079939506273,0.000121,437.7119375,90,0.03140019738465334,Thin Methane,15.162725553472221,0.004066400655045419,0.000009,-0.011231,212.532531,15.163695295960649,false,0.351088,2020-08-10 14:27:18,346514abc9
b0e4f572aa,G 181-6 A 6 c,Icy body,2005,0.03730680409658647,0.000367,632.59175,96,0.06609048755983223,Thin Methane,77.28088371179399,0.012043148050541738,0.001924,0.033863,64.747185,77.28582820862269,false,0.378468,2020-08-10 14:27:18,346514abc9
71d1d1b0dc,G 181-6 A 6 f,Icy body,2009,0.03051008545541342,0.000202,518.9655,93,0.0442788617221811,Thin Methane,191.07271951657407,0.02202036094272764,0.008015,3.425076,46.320676,1.739267328726852,false,0.507014,2020-08-10 14:27:18,346514abc9
7df5cf1b6d,G 181-6 B 1 a,Icy body,21365,0.07046490944912774,0.002456,1190.727125,85,null,No atmosphere,1.758886018287037,0.002667982952118248,0.000523,-0.286938,236.764423,1.7589393525462964,false,0.093623,2020-08-10 14:27:18,37c996c749
ae523191de,G 181-6 B 1 b,Icy body,21368,0.08673126550077812,0.004523,1456.49825,82,null,No atmosphere,7.6830629949189815,0.007129310241009332,0.000554,0.289692,340.781879,7.683295866886573,false,0.081039,2020-08-10 14:27:18,37c996c749
55a1b73424,G 181-6 B 1 c,Icy body,21361,0.08989538334953129,0.004976,1500.569125,80,null,No atmosphere,19.738554816550923,0.013373183670189765,0.000199,-1.035508,13.425884,19.739152431192128,false,0.843668,2020-08-10 14:27:18,37c996c749
d6bcc38b60,G 181-6 B 1 d,Icy body,21357,0.054659792256720505,0.00116,929.1365,80,null,No atmosphere,31.151363143217594,0.018127696713689922,0.000546,1.247671,58.104774,31.15230580465278,false,-0.425442,2020-08-10 14:27:18,37c996c749
167c76664c,G 181-6 B 2 a,Icy body,21466,0.10801148625117912,0.009066,1847.810375,130,0.5917600388650383,Methane,27.811900471099538,0.020551271205910285,null,-12.545026,103.153786,27.813484020127312,false,0.297972,2020-08-10 14:27:18,f4d586cee3
e4c8b7f600,Core Sys Sector TO-R a4-0 3 a,Icy body,2140,0.1605167498769871,0.028597,2692.059,20,null,No atmosphere,427.3130661911459,0.015097245067934648,null,13.925659,327.372473,0.8912761860069444,false,-0.08737,2020-09-06 22:38:50,92e8156847
08186c6de8,Core Sys Sector TO-R a4-0 4 a,Icy body,2655,0.13253315759832426,0.016479,2248.99075,20,null,No atmosphere,816.0976899994793,0.023979948904554158,null,-37.592606,277.258193,1.1205948224768518,false,0.320546,2020-09-06 22:37:41,6f8a4bf26a
82b11ef643,Core Sys Sector TO-R a4-0 5 a,Icy body,5322,0.1021382267200406,0.007735,1755.175375,20,null,No atmosphere,1868.6001637467593,0.04559076353188228,null,-75.779409,246.136047,0.422181977962963,false,-0.408549,2020-09-06 22:39:52,ef7474a2be
6c9ec189ae,LHS 449 9 a,Icy body,1265,0.02998654762321821,0.000192,510.3544375,34,null,No atmosphere,2.502294188298611,0.0023204057506456873,0.000283,0.019239,59.480279,2.5023423735416666,false,0.334609,2020-09-08 01:16:29,053b366dd6
29248f367f,LHS 449 9 b,Icy body,1266,0.031796919300666075,0.00023,542.44525,33,null,No atmosphere,3.9913683301851854,0.0031677641748822033,0.002781,0.013655,225.036421,3.991444354965278,true,-0.134516,2020-09-08 01:16:29,053b366dd6
a49088f0c5,LHS 449 9 c,Icy body,1270,0.04819606787479326,0.00079,816.5678125,33,null,No atmosphere,14.513201183738426,0.007490551005706928,0.000078,-0.060142,260.163521,14.513477582094907,true,0.195587,2020-09-08 01:16:29,053b366dd6
bb89653007,LHS 449 9 d,Icy body,1270,0.0558331167311492,0.001222,943.570125,32,null,No atmosphere,54.30450111075231,0.018053531303844954,0.004561,-0.185688,304.69839,54.30553626506944,true,-0.458269,2020-09-08 01:16:29,053b366dd6
9db6bdd78b,LHS 449 10 a,Icy body,1826,0.05548402044210484,0.0012,937.9748125,26,null,No atmosphere,8.167710638159722,0.0025689220888525655,0.000089,-0.026716,223.085644,8.169175136215276,false,0.145153,2020-09-08 01:16:29,d6057f0e53
d001a8b48b,LHS 449 10 b,Icy body,1826,0.05033267177873045,0.000894,850.0183125,26,null,No atmosphere,18.596011041493053,0.004445943174856165,0.000294,-0.003079,51.422544,-18.599344613252317,false,-2.62571,2020-09-08 01:16:29,d6057f0e53
20077f1eda,LHS 449 10 c,Icy body,1828,0.03677818295072476,0.000354,625.7358125,26,null,No atmosphere,33.107252308611116,0.006530796662527096,0.001158,-0.5475,73.835072,33.11318762436343,true,-0.362515,2020-09-08 01:16:29,d6057f0e53
e9be3d8960,LHS 449 10 d,Icy body,1823,0.052967338980804815,0.001046,896.2853125,26,null,No atmosphere,73.68717273628472,0.0111329936853767,0.000114,2.628648,147.110127,73.70038282982638,true,-0.288092,2020-09-08 01:16:29,d6057f0e53
a61594891b,G 14-6 A 1 a,Icy body,837,0.13953500755088852,0.01782,2279.27525,93,null,No atmosphere,1.4750537359027778,0.0027104827445072048,0.000926,0.037259,117.581427,-1.4750942778125,false,-2.201507,2020-09-08 08:25:06,5820bf1c1d
601e5bb122,G 14-6 A 5 a,Icy body,1430,0.056934957557310394,0.001293,961.156875,74,null,No atmosphere,2.7726231901736114,0.004244696582534179,0.000049,0.037704,333.782022,2.7726753261574073,false,-0.306253,2020-09-06 22:33:08,94a4a0dd63
3db16e28ad,G 14-6 A 5 b,Icy body,1428,0.04296425321187706,0.000561,728.806625,73,null,No atmosphere,3.7286498894328703,0.005171547179447855,0.000549,-0.057274,4.953663,3.7287202305092593,false,-0.268999,2020-09-06 22:33:08,94a4a0dd63
638756fd80,G 14-6 A 5 c,Icy body,1426,0.042395172806479746,0.000539,719.152,105,0.08567435580557611,Thin Methane,6.8666849423379634,0.007769936614450757,0.003106,0.01775,247.880464,6.866814222002315,true,0.371863,2020-09-06 22:33:08,94a4a0dd63
7c0f8e17c2,G 14-6 A 5 d,Icy body,1434,0.08071828320668985,0.003598,1346.570625,116,0.3092921909696521,Methane,17.473763889733796,0.014482505248610467,0.000397,-0.063805,313.221738,17.47409159766204,true,0.013384,2020-09-06 22:33:08,94a4a0dd63
231e1dd951,G 14-6 A 5 e,Icy body,1424,0.07531239337705953,0.002952,1262.727,113,0.27058238111028865,Methane,26.68401916269676,0.019205262828139304,0.005317,-0.00007,277.116921,26.684518345590277,false,0.638748,2020-09-06 22:33:08,94a4a0dd63
a745ee1330,G 14-6 A 5 f,Icy body,1435,0.055303317508806356,0.001187,934.403125,104,0.1459767841697508,Methane,44.73852959496528,0.02710444614522578,0.001556,-4.016237,337.858159,44.739373193692124,true,0.314136,2020-09-06 22:33:08,94a4a0dd63
5b3a22bf7d,G 14-6 A 6 a,Icy body,2027,0.07851688858039478,0.003331,1313.682125,56,null,No atmosphere,1.807721331712963,0.002030563282491026,null,0.006524,1.301841,-1.8084605341782407,false,-1.80947,2020-09-07 13:43:04,7c2675d8e0
671de990be,G 14-6 A 6 b,Icy body,2028,0.10286651141402392,0.007359,1705.913125,55,null,No atmosphere,4.333770454479167,0.0036372472401703776,0.000032,-0.008536,94.038984,4.3355427294560185,false,-0.074031,2020-09-07 13:43:06,7c2675d8e0
d41fce608f,G 14-6 A 6 c,Icy body,2044,0.22445321700309087,0.073885,3659.3145,54,null,No atmosphere,176.2967970636111,0.04302212178009563,null,-76.121113,217.429298,176.36888727621528,false,-0.35568,2020-09-07 13:43:15,7c2675d8e0
52f8adbdd6,G 14-6 A 7 a,Icy body,2741,0.031124258213962922,0.000216,531.327,47,null,No atmosphere,24.336297754884257,0.005282800633210283,0.000262,0.090682,214.104185,24.337521298726852,false,0.121673,2020-09-06 22:33:08,40a885d0ca
b08d3cb995,G 14-6 A 7 b,Icy body,2745,0.03135978450717177,0.00022,534.2066875,47,null,No atmosphere,100.89531540870371,0.013633536161231606,0.00018,2.246003,1.391279,54.31674686701388,false,0.450529,2020-09-06 22:33:08,40a885d0ca
c67121dab9,G 14-6 A 7 c,Icy body,2744,0.03723781385228715,0.000366,632.31425,47,null,No atmosphere,305.5222608425,0.02853578440826832,0.000348,2.267915,96.483034,1.7429223650578705,false,0.1782,2020-09-06 22:33:08,40a885d0ca
2ca9b19a32,G 14-6 A 7 d,Icy body,2758,0.034372455688274774,0.00029,585.8389375,47,null,No atmosphere,544.3136518200232,0.041936676664127814,0.005784,0.042959,94.325585,0.9988284916319445,false,-0.161537,2020-09-06 22:17:24,40a885d0ca
c0668c7f46,G 14-6 B 1 a,Icy body,91871,0.1299231698518257,0.012045,1941.979375,151,null,No atmosphere,12.803791021863427,0.0009947384645930658,null,-37.4431,27.334393,13.103080596122686,true,0.377609,2020-09-06 22:33:08,ec922cb5db
52c1a84812,LHS 1827 B 3 a,Icy body,21315,0.08603305976063905,0.004673,1486.448,25,null,No atmosphere,41.33671039232639,0.002117173689784209,null,30.337457,202.605561,41.73388845496528,false,0.493773,2020-09-08 09:52:37,9f9c6523a3
4abcb6bfd7,LHS 1827 B 7 a,Icy body,20315,0.16018519320433702,0.028368,2684.032,20,null,No atmosphere,418.54267043096064,0.014786661003771894,null,28.507915,162.868224,1.0993140497222222,false,-0.242757,2020-09-08 09:50:58,490b6b723e
c35a570512,Nisa,Rocky body,392,0.41184053902039525,0.09,2981.544,188,null,No atmosphere,22.451142883958333,0.0025000017233458524,0.013806,0.027361,178.522662,23.222877089930556,true,-0.477282,2020-09-07 15:42:16,cc27cad23a
3ae649db18,Nang Ta-khian 2 a,Rocky body,1874,0.05265146672834039,0.000267,454.18721875,90,null,No atmosphere,0.7639238748842593,0.0011423420255490307,0.000015,-0.003127,249.907466,0.7639406070486112,false,-0.233274,2020-09-07 15:42:16,8442541abb
ad8fc42b1b,Nang Ta-khian 2 b,Rocky body,1873,0.09289067366431078,0.001434,792.452125,89,null,No atmosphere,1.464513440925926,0.0017628892367584346,0.000021,-0.019581,191.698524,1.4645455002662036,true,0.969653,2020-09-07 15:42:16,8442541abb
4c8ff4d087,Nang Ta-khian 2 c,Rocky body,1875,0.06719404626735004,0.00055,577.03275,88,null,No atmosphere,3.0657139917245373,0.002884809966138709,0.002456,-0.027942,116.355278,3.0657807961226853,true,-0.115305,2020-09-07 15:42:16,8442541abb
5bba16dd2a,Nang Ta-khian 2 d,Rocky body,1876,0.09981517899298754,0.001776,850.76125,88,null,No atmosphere,6.561281849386574,0.004790952837836348,0.000248,-0.813912,171.279202,6.561425122060185,false,-0.515104,2020-09-07 15:42:16,8442541abb
33431aa39e,Nang Ta-khian 3 a,Rocky body,3173,0.14793060165533262,0.005639,1245.25,284,4.13051967678263,Carbon dioxide,2.9477009342824076,0.0076426553790447755,0.000003,-0.23453,99.572229,2.8827414209027777,false,-0.458802,2020-09-07 15:42:16,5cd264f40d
d78b0c7ad3,Nang Ta-khian 3 b,Rocky body,3175,0.10876755678986043,0.002286,924.6405625,124,null,No atmosphere,6.565194232048611,0.013034279028128573,0.014365,0.026006,320.950483,6.484009892719907,false,0.466081,2020-09-07 15:42:16,5cd264f40d
3c4ed4a090,Nang Ta-khian 3 c,Rocky body,3180,0.1604228916200403,0.00711,1342.722125,118,null,No atmosphere,9.023569248344907,0.016112918687015112,0.013012,0.163504,252.086747,8.936664602511573,true,-0.382754,2020-09-07 15:42:16,5cd264f40d
eacdfe3041,Nang Ta-khian 3 d,Rocky body,3183,0.12522976821810664,0.003461,1060.30675,109,null,No atmosphere,15.990596126631944,0.02359563929996164,0.015488,-0.223276,149.976932,10.596429923344907,false,-0.437419,2020-09-07 15:42:16,5cd264f40d
5bb36419b2,Nang Ta-khian 4 a,Icy body,3153,0.047593043087660235,0.000759,805.440875,75,null,No atmosphere,1.288440699375,0.0012614813338680763,0.000175,0.416099,193.770349,1.1662373551736112,true,0.385456,2020-09-07 15:42:16,5be53328d3
f4e03d7657,Nang Ta-khian 4 b,Icy body,3154,0.04825358899502994,0.000791,816.5973125,75,null,No atmosphere,2.008993178611111,0.0016962512118029096,0.000111,0.012847,31.022241,1.8711855933796298,false,0.326651,2020-09-07 15:42:16,5be53328d3
2cf546b793,Wolf 46 A 4 a,Icy body,433,0.05660233942671552,0.00127,955.3646875,96,null,No atmosphere,1.0895662216666668,0.0021933576380614222,0.000093,-0.000364,207.186682,1.0896193377893517,false,-0.060966,2020-09-08 12:42:28,a452bc5111
abeba0eb19,Wolf 46 A 5 a,Icy body,591,0.08555658512478051,0.004269,1424.691625,88,null,No atmosphere,2.1908125943634262,0.003946511377342886,0.000866,-0.007009,259.31737,2.1908569080324076,false,0.085005,2020-09-08 12:42:28,61954abc4e
a791a7c765,Wolf 46 A 5 b,Icy body,590,0.07052956752839895,0.002429,1183.621,81,null,No atmosphere,10.375761116539351,0.011129863600121415,0.00103,0.023062,45.580841,10.375970846631946,false,-0.450095,2020-09-08 12:42:28,61954abc4e
dd07e4a819,Wolf 46 A 5 c,Icy body,595,0.06959247939681631,0.002335,1168.279625,80,null,No atmosphere,15.015446201516205,0.014239739167076928,0.005434,0.068836,267.923821,15.015750352650462,true,-0.040042,2020-09-08 12:42:28,61954abc4e
c35998ef41,Wolf 46 A 5 d,Icy body,597,0.06563035563075219,0.001965,1103.604375,78,null,No atmosphere,25.987331927928242,0.020526632542197675,0.001436,2.573563,220.233576,25.987857142615738,true,-0.479924,2020-09-08 12:42:28,61954abc4e
393889bd98,Wolf 46 A 5 e,Icy body,587,0.07906744648568031,0.003401,1322.784125,77,null,No atmosphere,39.44327364916667,0.027109729359392546,0.021854,-1.226772,146.908947,39.444069279375,false,-0.177348,2020-09-08 12:42:28,61954abc4e
54156c71a2,Wolf 46 A 5 f,Icy body,600,0.06720426024165682,0.002108,1129.5915,77,null,No atmosphere,62.01947107910879,0.03665742211948475,0.047983,-3.996701,50.436828,62.0207257288426,false,0.173822,2020-09-08 12:42:28,61954abc4e
9ada63d3c8,Beta Hydri 7 a,Rocky body,2102,0.08658895772341484,0.001169,741.0721875,225,null,No atmosphere,1.5026725552662037,0.004262832231162499,0.000048,0.028527,336.00839,1.5026859287268517,true,0.483851,2020-09-03 23:55:34,46f107117b
315fefddf9,Beta Hydri 7 d,Rocky body,2105,0.09872883968500965,0.001724,842.8128125,204,null,No atmosphere,5.180020230231482,0.009727688201157665,0.000165,-0.054568,177.765,5.180066409375,false,0.175542,2020-09-03 23:55:34,46f107117b
0703b7393b,Beta Hydri 7 e,Rocky body,2101,0.09664726068054123,0.001619,825.4925625,197,null,No atmosphere,9.183856969074075,0.01424968961885565,0.005065,0.162343,335.475283,9.183939351412038,false,-0.15208,2020-09-03 23:55:34,46f107117b
3b8bda1db5,Beta Hydri 7 f,Rocky body,2100,0.17627384484691996,0.009426,1474.871875,189,null,No atmosphere,20.418641743831017,0.024273919531228996,0.00208,0.051976,145.36053,20.418824705752318,true,-0.282592,2020-09-03 23:55:34,46f107117b
71ad9ddb6a,Yin Sector GW-W c1-26 1 a,Rocky Ice world,1221,0.24523381280206558,0.051142,2912.61575,80,0.0160508636565507,Thin Argon,109.36418893160881,0.007754775463209851,null,-38.442436,281.928721,111.0154918380787,false,-0.24494,2020-09-06 19:40:07,7a6e87dd55
34b3ecd753,LHS 54 4 a,Icy body,2216,0.30048523950854045,0.166056,4741.3305,20,0.000013400562546262028,No atmosphere,620.9807884362037,0.0513889185580848,null,54.798915,180.502591,1.3926037421875002,false,-0.220308,2020-09-07 23:01:46,031acdcbfa
065c519baa,LP 30-55 A 1 a,Rocky Ice world,522,0.20828355060892476,0.018879,1920.20025,96,null,No atmosphere,22.906205720370373,0.0022037144112434883,null,84.271099,177.682812,23.148638961261575,false,0.205287,2020-09-08 01:07:22,4cb253c726
45b310a3ba,LP 30-55 A 3 a,Icy body,1031,0.22029090958105443,0.070192,3600.22825,69,0.04312127494695288,Thin Argon,84.04454561295138,0.005733789779419233,null,82.561278,159.042997,86.64890356398148,true,0.397199,2020-09-08 01:07:22,8b73e07a50
f3bcec6635,LP 30-55 A 6 a,Icy body,3457,0.24825071834766405,0.098001,4007.3245,39,0.000009149351097952135,No atmosphere,798.2725415516783,0.02949052336356884,null,-41.422731,178.732305,1.7334386667592592,false,0.492892,2020-09-08 01:07:22,f5a0e1b8f5
394ea809a1,LP 30-55 A 7 a,Icy body,4621,0.1741504150741903,0.03606,2902.252,34,null,No atmosphere,1102.95926807103,0.03737372356328932,null,-38.374489,274.119687,0.9748432400115742,false,0.461523,2020-09-08 01:07:22,ebabb3de84
b5cd0abf09,LP 30-55 B 7 a,Icy body,68998,0.14164103698562694,0.019941,2393.11425,21,null,No atmosphere,1743.0467048177081,0.030909148842720124,null,-39.69597,296.470836,1.7700522709259259,false,0.056412,2020-09-08 01:07:22,04c956fb9f
234a6bf3d3,Procyon A 1 a,Rocky body,781,0.22978903646764626,0.018867,1827.5585,349,0,No atmosphere,39.09535499082176,0.003917426167746918,0,39.099613,224.037021,39.30816318680555,false,-0.081329,2020-09-08 16:48:06,63c820369c
9dff073639,Procyon B 3 a,Rocky body,9349,0.25466229487108133,0.025342,2011.97525,318,0,No atmosphere,3.9919322287615744,0.0005993115470217786,0,4.566576,309.656793,4.078998404039352,false,0.479157,2020-09-08 16:48:06,ffab0f5ae9
24459f8d57,Ross 104 ABC 1 a,Icy body,412,0.03508348245458444,0.000306,595.65375,85,null,No atmosphere,5.431668143032407,0.001983814247963223,0.00011,-2.241215,135.136024,5.299165349953704,true,-0.076335,2020-08-29 15:56:45,173b3143f1
