id,name,type,age,spectralClass,luminosity,absoluteMagnitude,solarMasses,solarRadius,surfaceTemperature,rotationalPeriod,updateTime
4f8f37580c,LHS 224 B,T (Brown dwarf) Star,8830,T0,V,14.611511,0.089844,0.2399902228612509,1241,1.0190094582291667,2020-09-08 01:24:08
455ad31196,LHS 1326,M (Red dwarf) Star,10300,M6,V,9.875259,0.28125,0.4553222257368799,2679,2.3970140372800928,2020-09-04 15:11:50
3518eb9355,YZ Ceti A,M (Red dwarf) Star,7840,M3,V,14.3302,0.355469,0.5389404112149533,3032,2.242598821851852,2020-09-08 06:21:58
5e83c8e7ed,YZ Ceti B,L (Brown dwarf) Star,7840,L2,V,12.3396,0.164063,0.3168945276779295,1822,1.2851682079513889,2020-09-08 06:21:58
ee29d26a86,YZ Ceti C,T (Brown dwarf) Star,7840,T9,V,18.170639,0.042969,0.12866209633357298,747,0.3525341857060185,2020-09-08 06:21:58
504d76fad7,Ross 33,M (Red dwarf) Star,10926,M6,V,10.225052,0.257813,0.4361877440690151,2518,2.2861553425694447,2020-08-31 02:28:59
dc94f66420,LHS 3255,M (Red dwarf) Star,11736,M9,V,11.19371,0.210938,0.38308713731128685,2156,1.3594318750462964,2020-07-09 14:36:10
151dbc23dc,Jastreb Sector IH-M a7-1,T (Brown dwarf) Star,332,T4,V,16.092896,0.058594,0.16757201437814523,1056,0.576228238912037,2020-08-21 20:45:53
11285dd45b,Wolf 718,K (Yellow-Orange) Star,340,K8,V,8.209427,0.53125,0.6907042875629044,3857,2.7093714329976852,2020-09-01 17:03:21
2b9f495779,Lalande 18115 A,K (Yellow-Orange) Star,12192,K,V,8.805313,0.464844,0.6073913328540618,3646,2.883101711724537,2020-09-06 17:07:11
f76235c381,Lalande 18115 B,L (Brown dwarf) Star,12192,L0,V,11.927444,0.160156,0.3189086642703091,1997,1.8700583942013889,2020-09-06 17:07:11
ba02c1801e,Lalande 18115 C,M (Red dwarf) Star,12192,M3,Va,8.606628,0.375,0.5931701279654924,3145,2.227572535763889,2020-09-06 17:07:11
a1adca8675,86 Mu Herculis,G (White-Yellow) Star,7494,G0,IV,3.927734,0.945313,1.028320253055356,5973,3.833120934143518,2020-09-07 18:18:51
f645996e54,Gliese 695 B,M (Red dwarf) Star,4442,M1,V,8.315613,0.410156,0.5809936103522646,3397,2.554253312546296,2020-09-05 22:35:46
4d45af59bf,NLTT 55164,White Dwarf (D) Star,9272,null,VII,7.744293,0.539063,0.013549803019410497,25360,0.9609386080439815,2020-09-01 19:06:52
e7edc440d4,Core Sys Sector WO-R a4-1,T (Brown dwarf) Star,864,T7,V,16.921585,0.054688,0.167419410496046,873,0.6486361875810185,2020-08-17 12:22:04
bb08d164a9,G 41-14 A,M (Red dwarf) Star,4992,M2,V,8.496902,0.40625,0.5732421567217829,3280,1.9909767799999998,2020-09-07 18:03:36
680ec797f9,G 41-14 B,L (Brown dwarf) Star,4992,L8,V,13.992188,0.109375,0.24481200862688712,1417,0.8244024470833333,2020-09-07 18:03:36
02eb1376f5,G 41-14 C,M (Red dwarf) Star,4992,M8,Va,11.245102,0.199219,0.3623962041696621,2192,1.3727470286342593,2020-09-07 18:03:36
8659682117,Core Sys Sector UO-R a4-1,L (Brown dwarf) Star,9398,L4,V,12.921463,0.140625,0.276184063263839,1707,1.2359353990393518,2020-08-26 16:24:39
6287c96fe3,LP 378-541 A,M (Red dwarf) Star,11684,M8,V,10.792572,0.226563,0.40664670596693026,2295,1.6053383612499998,2020-09-08 16:50:30
52f6fe8496,LP 378-541 B,L (Brown dwarf) Star,11684,L9,V,14.852921,0.082031,0.19360349676491734,1307,0.8790522782407407,2020-09-08 00:32:03
64e0f66b15,Ross 986,M (Red dwarf) Star,8264,M4,V,12.747177,0.332031,0.5013732393961179,2921,2.1539333520717596,2020-09-05 08:01:39
3f0a3e3b2d,Ross 614,M (Red dwarf) Star,10460,M7,V,13.117798,0.242188,0.4099120862688713,2429,1.6600636543750003,2020-09-07 19:53:12
c49bb44541,Ross 614 B,M (Red dwarf) Star,12184,M9,V,11.222305,0.207031,0.37899778576563625,2153,1.0455811410763889,2020-09-07 19:53:13
b831025857,LHS 2887,M (Red dwarf) Star,8714,M4,V,9.260681,0.332031,0.5074767965492452,2924,1.6577250616782409,2020-09-06 08:32:55
64dfa7785b,Luyten's Star,M (Red dwarf) Star,6368,M6,V,12.006393,0.265625,0.3499755801581596,2565,1.4488525704398147,2020-09-08 14:29:57
b544f937b1,Mildeptu A,G (White-Yellow) Star,1924,G2,Vab,4.840302,0.882813,0.9994505938173975,5766,3.862108188726852,2020-09-08 15:37:05
64b931898a,Mildeptu B,M (Red dwarf) Star,1924,M0,Va,7.582474,0.546875,0.738922099209202,3567,3.243037663645833,2020-09-08 15:37:05
0ed826878b,Luhman 16,L (Brown dwarf) Star,6262,L8,V,13.853409,0.078125,0.2563171013659238,1429,0.966668106412037,2020-09-08 16:38:58
5d9027083d,Luhman 16 B,L (Brown dwarf) Star,10104,L6,V,13.304596,0.078125,0.2702026168224299,1579,1.3881313024305555,2020-09-07 19:51:28
08e29c5eb1,LHS 3531,M (Red dwarf) Star,5632,M2,V,9.099915,0.421875,0.5935974234363767,3351,2.426560840173611,2020-09-05 01:25:21
5cf951eb3c,LHS 3531 3,Y (Brown dwarf) Star,5632,Y5,V,25.179123,0.007813,0.04708861826024443,299,1.2497859892708334,2020-09-05 01:25:21
b200566018,FK Aquarii A,M (Red dwarf) Star,3084,M2,V,9.471802,0.398438,0.5744628497483825,3259,2.2345854080439813,2020-08-29 14:16:32
b6c4f57dc6,FK Aquarii ABCD 1,Y (Brown dwarf) Star,3084,Y4,V,22.579269,0.011719,0.06539916606757729,382,0.537265777662037,2020-08-29 14:16:32
a6326b4e82,FK Aquarii B,L (Brown dwarf) Star,3084,L5,V,13.011871,0.148438,0.30343626168224297,1595,1.1223900620023148,2020-08-29 14:16:32
b41fb011ea,FK Aquarii C,T (Brown dwarf) Star,3084,T4,V,16.43541,0.054688,0.15676878217109994,1009,0.5504813408101852,2020-08-29 14:16:32
4d74276034,FK Aquarii D,L (Brown dwarf) Star,3084,L2,V,12.597336,0.144531,0.28964230625449316,1796,1.1934399011111112,2020-08-29 14:16:32
711392d560,LHS 3003,M (Red dwarf) Star,12108,M8,V,11.088181,0.210938,0.3816222688713156,2213,1.259659497986111,2020-08-26 08:07:35
2e1984533f,Talta,M (Red dwarf) Star,11212,M8,V,11.048813,0.210938,0.37313840402588067,2259,1.684990608553241,2020-09-08 11:53:59
96e749abc0,SCR 1845-6357 B,T (Brown dwarf) Star,11614,T9,V,18.160767,0.054688,0.131134033069734,741,0.43617518068287037,2020-09-08 11:54:11
f07bd95fbe,Core Sys Sector CB-O a6-5,T (Brown dwarf) Star,1142,T8,V,18.502441,0.035156,0.11657715025161754,771,0.4743042054861111,2020-06-14 07:39:53
47d4e7e025,LHS 1809 A,M (Red dwarf) Star,9002,M5,V,9.433197,0.324219,0.5060424787922359,2814,2.9312341672685185,2020-09-08 00:21:26
6f3ba7be23,LHS 1809 B,L (Brown dwarf) Star,9002,L1,V,12.123672,0.15625,0.314544655643422,1922,1.1583775435763888,2020-09-08 00:21:47
ad373b7bdd,LHS 1809 C,T (Brown dwarf) Star,9002,T7,V,17.076828,0.050781,0.16174314881380303,857,0.6719231258101852,2020-09-08 00:21:47
191a0545f5,LHS 1809 D,L (Brown dwarf) Star,9002,L4,V,12.769608,0.15625,0.29342649604601007,1715,1.3265679156828705,2020-09-08 00:21:47
73747d1a31,LTT 6988,M (Red dwarf) Star,8734,M4,V,10.304321,0.324219,0.4989318533429188,2890,1.8502935247800927,2020-08-28 19:21:12
a7cddc6685,Wolf 635 A,K (Yellow-Orange) Star,2486,K8,V,7.670273,0.554688,0.708526562185478,3977,2.296446941053241,2020-09-08 08:23:27
109bcb305f,Wolf 635 B,M (Red dwarf) Star,2486,M6,Va,9.873444,0.320313,0.49227898202731846,2579,1.4811423672453703,2020-08-19 15:19:03
280b9fcf16,Wolf 635 C,L (Brown dwarf) Star,2486,L3,V,12.592896,0.132813,0.30639645722501796,1748,1.9838854752430555,2020-09-08 08:23:58
2dca34f989,Core Sys Sector EB-O a6-4,T (Brown dwarf) Star,328,T8,V,17.68541,0.046875,0.13415526096333574,818,0.48470224079861113,2020-08-29 06:02:37
eb2a2d628c,Beta Comae Berenices,G (White-Yellow) Star,2008,G1,V,4.538422,1.121094,1.0974120028756291,6109,4.2601167381712965,2020-08-31 22:40:07
ef46d9a3f0,Lylis Helig A,M (Red dwarf) Star,7444,M3,V,9.068436,0.347656,0.5181884457225018,3024,1.7410393994328703,2020-09-08 17:06:57
9d82b9b733,Lylis Helig B,M (Red dwarf) Star,7444,M6,Va,10.316742,0.261719,0.42175291445003593,2516,1.6238963190856481,2020-09-08 17:06:57
2ad7817590,Lylis Helig C,T (Brown dwarf) Star,7444,T2,V,15.395187,0.066406,0.1924743407620417,1157,0.8423555405324075,2020-09-08 17:06:59
e283fc1302,Lylis Helig D,T (Brown dwarf) Star,7444,T1,V,14.79512,0.085938,0.22894286125089863,1218,0.9597226923958333,2020-09-08 17:06:59
8b204dd260,LP 816-60,M (Red dwarf) Star,8414,M4,V,12.712692,0.34375,0.5259398993529835,2952,1.8680326140046297,2020-09-06 12:54:08
3aadb34aac,TZ Arietis,M (Red dwarf) Star,2558,M1,V,8.209839,0.429688,0.6035156290438534,3415,2.0599506697916667,2020-09-08 13:06:12
856360e724,Ross 248 A,M (Red dwarf) Star,11548,M,V,14.313934,0.132813,0.15997314162473042,1626,0.580291289212963,2020-09-08 04:26:06
c47c007306,Ross 248 B,L (Brown dwarf) Star,11548,L9,V,14.273666,0.101563,0.24337766786484544,1332,0.8952602622685185,2020-09-08 04:26:18
e8260d6b90,Toolfa A,M (Red dwarf) Star,7004,M3,V,8.928574,0.355469,0.5254210898634076,3102,2.1259299832291667,2020-09-08 14:08:44
dcc4419104,Toolfa B,L (Brown dwarf) Star,7004,L1,V,11.805527,0.195313,0.3822326383896477,1876,1.8855214089699075,2020-09-08 14:08:44
